Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
495514,85049H,URBAN BLACK RIBBONS ,1,2010-01-25 14:26:00,1.25,13564.0,United Kingdom
551724,22479,DAISY GARDEN MARKER,3,2011-05-03 17:12:00,1.25,15976.0,United Kingdom
530916,35471A,SET OF 3 BIRD L.BLUE FEATHER,1,2010-11-04 16:16:00,1.25,12958.0,United Kingdom
554371,20757,RED DAISY POCKET BOOK ,12,2011-05-24 10:42:00,0.85,17659.0,United Kingdom
513800,22457,NATURAL SLATE HEART CHALKBOARD ,18,2010-06-29 08:04:00,2.95,14025.0,United Kingdom
563917,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-08-21 13:46:00,1.25,14572.0,United Kingdom
536000,84884A,ANT WHITE WIRE HEART SPIRAL,1,2010-11-29 14:13:00,3.95,14606.0,United Kingdom
565865,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-09-07 15:07:00,2.55,12637.0,France
538591,85015,SET OF 12  VINTAGE POSTCARD SET,144,2010-12-13 11:44:00,0.65,14741.0,United Kingdom
495399,20828,GLITTER BUTTERFLY CLIPS,6,2010-01-25 09:12:00,2.55,12949.0,United Kingdom
502856,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2010-03-28 15:05:00,2.1,14078.0,United Kingdom
490516,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2009-12-06 15:09:00,6.95,17850.0,United Kingdom
508063,21472,LADYBIRD + BEE RAFFIA FOOD COVER,2,2010-05-12 13:52:00,3.75,13979.0,United Kingdom
507793,40018F,CHERRY DESIGN PAPERLANTERNS,5,2010-05-11 12:40:00,1.95,12549.0,USA
565805,23209,LUNCH BAG VINTAGE DOILY ,20,2011-09-07 10:51:00,1.65,18229.0,United Kingdom
567128,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-09-16 14:04:00,1.69,18055.0,United Kingdom
494762,22200,FRYING PAN PINK POLKADOT ,1,2010-01-18 12:36:00,4.25,17841.0,United Kingdom
560444,22094,RED RETROSPOT TISSUE BOX,3,2011-07-18 17:15:00,0.39,13764.0,United Kingdom
530087,21786,RAIN HAT WITH RED SPOTS,24,2010-11-01 13:33:00,0.42,16732.0,United Kingdom
527971,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-10-20 10:09:00,1.95,13373.0,United Kingdom
570168,23381,PACK OF 12 VINTAGE LEAF TISSUES ,1,2011-10-07 14:05:00,0.39,17596.0,United Kingdom
552664,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-05-10 15:05:00,1.25,14051.0,United Kingdom
544462,22620,4 TRADITIONAL SPINNING TOPS,1,2011-02-20 14:21:00,1.25,17050.0,United Kingdom
577794,23461,SWEETHEART BIRD HOUSE,3,2011-11-21 16:48:00,4.15,14030.0,United Kingdom
524139,22685,"FRENCH BLUE METAL DOOR SIGN, 0",10,2010-09-27 14:45:00,1.25,14911.0,EIRE
570859,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-12 15:22:00,1.69,18277.0,United Kingdom
499236,21665,TRIANGULAR RIDGED GLASS POSY HOLDER,6,2010-02-25 13:17:00,0.65,13240.0,United Kingdom
559937,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-07-14 10:11:00,0.85,13577.0,United Kingdom
555943,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2011-06-08 10:15:00,2.55,13520.0,Switzerland
577325,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-11-18 14:07:00,1.06,13094.0,United Kingdom
523156,21508,VINTAGE KID DOLLY CARD ,12,2010-09-20 15:12:00,0.42,13599.0,United Kingdom
550989,23207,LUNCH BAG ALPHABET DESIGN,10,2011-04-21 18:22:00,1.65,13969.0,United Kingdom
527950,22674,FRENCH TOILET SIGN BLUE METAL,2,2010-10-19 15:33:00,1.25,16795.0,United Kingdom
506555,21243,PINK  SPOTTY PLATE ,8,2010-04-30 11:25:00,1.69,17677.0,United Kingdom
521973,21786,RAIN HAT WITH RED SPOTS,2,2010-09-09 19:46:00,0.42,17366.0,United Kingdom
577410,23200,JUMBO BAG PEARS,2,2011-11-20 10:59:00,2.08,14664.0,United Kingdom
567530,POST,POSTAGE,3,2011-09-21 09:33:00,15.0,12390.0,Belgium
531477,22410,MONEY BOX HOUSEKEEPING DESIGN,6,2010-11-08 14:19:00,1.25,13538.0,United Kingdom
539002,21931,JUMBO STORAGE BAG SUKI,2,2010-12-15 12:30:00,1.95,14527.0,United Kingdom
550622,22499,WOODEN UNION JACK BUNTING,12,2011-04-19 13:49:00,5.95,13735.0,United Kingdom
551774,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-05-04 11:12:00,1.69,14606.0,United Kingdom
537775,22969,HOMEMADE JAM SCENTED CANDLES,24,2010-12-08 12:41:00,1.45,17722.0,United Kingdom
507063,21877,HOME SWEET HOME MUG,12,2010-05-06 10:28:00,1.25,17469.0,United Kingdom
556285,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-06-10 09:10:00,0.85,13686.0,United Kingdom
561068,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-07-24 14:33:00,8.25,13116.0,United Kingdom
500853,21907,I'M ON HOLIDAY METAL SIGN,1,2010-03-10 12:22:00,2.1,13566.0,United Kingdom
565316,23321,SMALL WHITE HEART OF WICKER,12,2011-09-02 12:52:00,1.65,15628.0,United Kingdom
561071,22900,SET 2 TEA TOWELS I LOVE LONDON ,18,2011-07-24 15:39:00,3.25,14057.0,United Kingdom
520665,79000,MOROCCAN TEA GLASS,12,2010-08-27 13:05:00,0.85,13206.0,United Kingdom
519462,22678,"FRENCH BLUE METAL DOOR SIGN, 3",10,2010-08-17 11:21:00,1.25,17511.0,United Kingdom
504902,85063,CREAM SWEETHEART MAGAZINE RACK,2,2010-04-18 15:35:00,16.95,13286.0,United Kingdom
581433,22647,CERAMIC LOVE HEART MONEY BANK,36,2011-12-08 15:54:00,0.39,14911.0,EIRE
496486,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,6,2010-02-01 17:05:00,1.65,15882.0,United Kingdom
526169,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2010-10-10 10:47:00,2.75,16131.0,United Kingdom
533750,22553,PLASTERS IN TIN SKULLS,3,2010-11-18 14:17:00,1.65,15571.0,United Kingdom
510782,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,24,2010-06-03 15:29:00,2.55,12583.0,France
509597,47599B,BLUE PARTY BAGS ,6,2010-05-24 15:33:00,2.1,17409.0,United Kingdom
525764,22132,RED LOVE HEART SHAPE CUP,12,2010-10-07 10:39:00,0.85,12511.0,Greece
491462,22415,WHITE TISSUE REAM,6,2009-12-11 11:38:00,7.95,17243.0,United Kingdom
542993,22961,JAM MAKING SET PRINTED,12,2011-02-02 12:02:00,1.45,16156.0,United Kingdom
557527,23188,VINTAGE  2 METER FOLDING RULER,12,2011-06-21 09:44:00,1.65,13941.0,United Kingdom
536571,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-12-01 15:37:00,1.25,14696.0,United Kingdom
561711,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-07-29 11:45:00,0.42,13414.0,United Kingdom
510675,22135,LADLE LOVE HEART PINK,1,2010-06-02 16:20:00,0.42,17841.0,United Kingdom
527306,22188,BLACK HEART CARD HOLDER,3,2010-10-15 14:45:00,3.95,13052.0,United Kingdom
561517,84836,ZINC METAL HEART DECORATION,12,2011-07-27 15:17:00,1.25,18226.0,United Kingdom
553417,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-05-17 10:08:00,6.25,13871.0,United Kingdom
556197,22871,NUMBER TILE COTTAGE GARDEN 3 ,8,2011-06-09 12:27:00,1.95,18065.0,United Kingdom
554093,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-05-22 12:49:00,0.85,14837.0,United Kingdom
539837,48116,DOORMAT MULTICOLOUR STRIPE,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
579458,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-11-29 14:38:00,0.85,16549.0,United Kingdom
578921,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,2011-11-27 11:57:00,2.95,13596.0,United Kingdom
577286,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-11-18 12:39:00,2.08,14606.0,United Kingdom
520179,21563,RED HEART SHAPE LOVE BUCKET ,3,2010-08-24 13:46:00,2.95,16550.0,United Kingdom
579938,23084,RABBIT NIGHT LIGHT,6,2011-12-01 10:18:00,2.08,14146.0,United Kingdom
498435,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,1,2010-02-18 18:29:00,2.95,14686.0,United Kingdom
491613,84969,ASSORTED COLOUR SET 6 TEASPOONS,3,2009-12-11 13:52:00,4.25,16952.0,United Kingdom
549590,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2011-04-11 10:09:00,0.42,13324.0,United Kingdom
525720,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-10-06 14:52:00,5.95,17045.0,United Kingdom
519475,85066,CREAM SWEETHEART MINI CHEST,2,2010-08-17 12:30:00,12.75,16019.0,United Kingdom
509871,21174,POTTERING IN THE SHED METAL SIGN,24,2010-05-26 11:03:00,1.95,14025.0,United Kingdom
538354,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-10 15:45:00,1.25,16873.0,United Kingdom
502843,21918,SET 12 KIDS COLOUR  CHALK STICKS,72,2010-03-28 13:36:00,0.42,14101.0,United Kingdom
499306,85196,EASTER BUNNIES ON A STICK,24,2010-02-26 09:47:00,0.55,17011.0,United Kingdom
497889,21172,PARTY METAL SIGN ,12,2010-02-14 12:15:00,1.45,17230.0,United Kingdom
516488,21910,WAY OUT METAL SIGN ,12,2010-07-21 10:04:00,1.65,17865.0,United Kingdom
510445,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2010-05-30 15:58:00,4.95,18069.0,United Kingdom
527908,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,24,2010-10-19 12:48:00,1.25,13975.0,United Kingdom
547896,22355,CHARLOTTE BAG SUKI DESIGN,4,2011-03-28 11:34:00,0.85,17841.0,United Kingdom
489876,22254,FELT TOADSTOOL LARGE,2,2009-12-02 15:44:00,1.25,15917.0,United Kingdom
547360,21790,VINTAGE SNAP CARDS,12,2011-03-22 12:30:00,0.85,16135.0,United Kingdom
539240,21774,DECORATIVE CATS BATHROOM BOTTLE,24,2010-12-16 13:15:00,0.42,15194.0,United Kingdom
580759,22077,6 RIBBONS RUSTIC CHARM,12,2011-12-06 10:30:00,1.95,17593.0,United Kingdom
502234,85130A,BEADED PEARL HEART WHITE LARGE,12,2010-03-23 12:24:00,1.65,16327.0,United Kingdom
517859,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-08-02 14:02:00,3.95,13357.0,United Kingdom
554981,82581,TOILET METAL SIGN,2,2011-05-29 12:06:00,0.55,17613.0,United Kingdom
500997,46000S,POLYESTER FILLER PAD 40x40cm,6,2010-03-11 13:34:00,1.45,15955.0,United Kingdom
530575,22121,NOEL WOODEN BLOCK LETTERS ,2,2010-11-03 14:36:00,5.95,16033.0,United Kingdom
567656,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-09-21 14:40:00,1.63,14096.0,United Kingdom
513166,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-06-22 11:48:00,0.65,16948.0,United Kingdom
515908,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,1,2010-07-15 13:15:00,19.95,13772.0,United Kingdom
575145,23035,DRAWER KNOB CERAMIC IVORY,6,2011-11-08 15:40:00,1.45,14116.0,United Kingdom
541848,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-01-23 13:31:00,3.75,17611.0,United Kingdom
518200,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-08-05 11:24:00,0.85,17581.0,United Kingdom
539471,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,2010-12-19 14:16:00,1.95,17358.0,United Kingdom
578364,21519,GIN & TONIC DIET GREETING CARD ,12,2011-11-24 10:42:00,0.42,13588.0,United Kingdom
580727,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2011-12-05 17:17:00,3.29,14096.0,United Kingdom
577869,23334,IVORY WICKER HEART SMALL,18,2011-11-22 11:34:00,0.63,13268.0,United Kingdom
543273,85231G,ORANGE SCENTED SET/9 T-LIGHTS,3,2011-02-06 11:29:00,0.85,16456.0,United Kingdom
570416,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-10-10 13:30:00,2.89,15608.0,United Kingdom
533475,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2010-11-17 12:50:00,8.5,18109.0,United Kingdom
535875,84836,ZINC METAL HEART DECORATION,4,2010-11-29 10:50:00,1.25,15747.0,United Kingdom
523125,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-09-20 13:35:00,4.95,14291.0,United Kingdom
545226,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-01 09:33:00,2.95,12428.0,Finland
548404,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-31 09:38:00,3.95,16398.0,United Kingdom
525017,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,2010-10-03 11:35:00,1.25,13014.0,United Kingdom
525108,22296,HEART IVORY TRELLIS LARGE,12,2010-10-04 10:52:00,1.65,13803.0,United Kingdom
579741,23100,SILVER BELLS TABLE DECORATION,1,2011-11-30 14:33:00,1.25,16910.0,United Kingdom
517900,21324,HANGING MEDINA LANTERN SMALL,6,2010-08-03 09:14:00,2.95,16784.0,United Kingdom
535421,21808,"CHRISTMAS GARLAND STARS,TREES",1,2010-11-26 11:50:00,3.75,13555.0,United Kingdom
522298,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",12,2010-09-13 14:45:00,2.95,14913.0,United Kingdom
537674,21790,VINTAGE SNAP CARDS,12,2010-12-08 09:51:00,0.85,15628.0,United Kingdom
543548,22783,SET 3 WICKER OVAL BASKETS W LIDS,2,2011-02-10 09:21:00,19.95,13706.0,United Kingdom
524526,22082,RIBBON REEL STRIPES DESIGN ,15,2010-09-29 13:17:00,1.65,14667.0,United Kingdom
498288,22290,STANDING METAL RABBIT WITH EGG,6,2010-02-17 16:55:00,2.1,17576.0,United Kingdom
522429,20713,JUMBO BAG OWLS,100,2010-09-14 13:29:00,1.65,15311.0,United Kingdom
560364,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,2011-07-18 12:15:00,0.85,16705.0,United Kingdom
526200,71053,WHITE METAL LANTERN,4,2010-10-10 13:03:00,3.75,15266.0,United Kingdom
552879,22712,CARD DOLLY GIRL ,12,2011-05-12 09:55:00,0.42,12976.0,United Kingdom
491694,22297,HEART IVORY TRELLIS SMALL,7,2009-12-13 13:24:00,1.25,17066.0,United Kingdom
564168,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-08-23 13:51:00,0.42,16794.0,United Kingdom
581417,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-12-08 15:01:00,0.55,13013.0,United Kingdom
506091,15044B,BLUE PAPER PARASOL ,3,2010-04-27 12:12:00,2.95,15402.0,United Kingdom
514299,20685,DOORMAT RED SPOT,3,2010-07-01 12:33:00,7.49,14590.0,United Kingdom
575730,22959,WRAP CHRISTMAS VILLAGE,50,2011-11-10 19:53:00,0.42,14765.0,United Kingdom
546541,20713,JUMBO BAG OWLS,20,2011-03-14 15:11:00,1.95,14911.0,EIRE
525455,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-05 14:19:00,3.75,13800.0,United Kingdom
579922,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-12-01 09:06:00,1.69,13854.0,United Kingdom
491192,21535,RETRO SPOT SMALL MILK JUG,2,2009-12-10 12:44:00,2.55,14527.0,United Kingdom
518959,21067,VINTAGE RED TEATIME MUG,36,2010-08-12 15:32:00,0.38,13078.0,United Kingdom
567636,22653,BUTTON BOX ,10,2011-09-21 13:48:00,1.95,16358.0,United Kingdom
533818,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-11-19 09:18:00,0.42,12629.0,Sweden
548984,21181,PLEASE ONE PERSON METAL SIGN,6,2011-04-05 12:37:00,2.1,14546.0,United Kingdom
524100,21098,CHRISTMAS TOILET ROLL,8,2010-09-27 12:31:00,1.25,16330.0,United Kingdom
561051,22698,PINK REGENCY TEACUP AND SAUCER,96,2011-07-24 13:11:00,2.55,16684.0,United Kingdom
531506,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2010-11-08 15:34:00,3.75,12472.0,Germany
568400,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-09-27 10:27:00,1.69,13644.0,United Kingdom
494212,21124,SET/10 BLUE SPOTTY PARTY CANDLES,4,2010-01-12 11:40:00,1.25,15002.0,United Kingdom
506347,85060,WOOD FAN WITH FLOWER DESIGN,3,2010-04-29 11:56:00,1.25,14512.0,United Kingdom
496317,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,2010-01-31 12:27:00,4.95,17137.0,United Kingdom
537246,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-06 10:27:00,1.95,12808.0,Portugal
497521,82567,"AIRLINE LOUNGE,METAL SIGN",1,2010-02-10 13:39:00,2.1,17780.0,United Kingdom
540813,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-01-11 12:41:00,2.95,14669.0,United Kingdom
530085,85099B,JUMBO BAG RED RETROSPOT,1,2010-11-01 13:26:00,1.95,17315.0,United Kingdom
526868,22502,PICNIC BASKET WICKER SMALL,2,2010-10-13 13:32:00,5.95,15016.0,United Kingdom
500385,85042,ANTIQUE LILY FAIRY LIGHTS,4,2010-03-08 10:49:00,4.95,14290.0,United Kingdom
557250,23028,DRAWER KNOB CRACKLE GLAZE BLUE,3,2011-06-17 15:59:00,1.65,12748.0,United Kingdom
534403,21390,FILIGRIS HEART WITH BUTTERFLY,3,2010-11-22 13:59:00,1.25,14649.0,United Kingdom
539112,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-12-16 11:15:00,2.95,13468.0,United Kingdom
538995,21358,TOAST ITS - HAPPY BIRTHDAY,24,2010-12-15 12:05:00,1.25,13458.0,United Kingdom
496427,22087,PAPER BUNTING WHITE LACE,2,2010-02-01 12:13:00,2.95,17841.0,United Kingdom
517238,20615,BLUE SPOTTY PASSPORT COVER,1,2010-07-27 14:04:00,2.1,17841.0,United Kingdom
538379,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2010-12-12 11:26:00,1.25,17126.0,United Kingdom
515704,85015,SET OF 12  VINTAGE POSTCARD SET,6,2010-07-14 12:31:00,2.55,14640.0,United Kingdom
491426,20831,GOLD PHOTO FRAME,3,2009-12-10 20:16:00,2.1,15494.0,United Kingdom
542360,22470,HEART OF WICKER LARGE,3,2011-01-27 12:40:00,2.95,14701.0,United Kingdom
542520,21843,RED RETROSPOT CAKE STAND,1,2011-01-28 12:21:00,10.95,15547.0,United Kingdom
571408,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-10-17 12:22:00,3.75,15012.0,United Kingdom
498301,22366,DOOR MAT AIRMAIL ,4,2010-02-18 09:20:00,7.49,13767.0,United Kingdom
562878,23321,SMALL WHITE HEART OF WICKER,2,2011-08-10 10:45:00,1.65,16241.0,United Kingdom
548178,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-29 14:35:00,2.95,14367.0,United Kingdom
559311,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-07-07 13:35:00,0.85,14459.0,United Kingdom
520703,20971,PINK BLUE FELT CRAFT TRINKET BOX,24,2010-08-29 11:47:00,1.25,15074.0,United Kingdom
535265,21217,RED RETROSPOT ROUND CAKE TINS,3,2010-11-25 13:30:00,9.95,13381.0,United Kingdom
505172,84884A,ANT WHITE WIRE HEART SPIRAL,30,2010-04-20 12:52:00,3.39,16525.0,United Kingdom
563557,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-08-17 13:33:00,1.45,15786.0,United Kingdom
573132,21819,GLITTER CHRISTMAS STAR ,36,2011-10-27 16:55:00,0.39,15189.0,United Kingdom
518333,22691,DOORMAT WELCOME SUNRISE,2,2010-08-06 12:41:00,7.49,15808.0,United Kingdom
521366,22629,SPACEBOY LUNCH BOX ,1,2010-09-05 10:54:00,1.95,16782.0,United Kingdom
529987,21014,SWISS CHALET TREE DECORATION ,2,2010-10-31 15:54:00,0.85,18116.0,United Kingdom
504868,82578,KITCHEN METAL SIGN,1,2010-04-18 12:31:00,0.55,13044.0,United Kingdom
571034,21116,OWL DOORSTOP,3,2011-10-13 12:47:00,4.95,12359.0,Cyprus
521204,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-09-02 18:13:00,0.55,14667.0,United Kingdom
538945,22969,HOMEMADE JAM SCENTED CANDLES,96,2010-12-15 11:22:00,1.25,17230.0,United Kingdom
557217,84991,60 TEATIME FAIRY CAKE CASES,24,2011-06-17 12:30:00,0.55,17426.0,United Kingdom
493877,20794,BLUE  TILE HOOK,16,2010-01-07 19:34:00,2.55,14911.0,EIRE
492750,21768,WALL MOUNTED VINTAGE ORGANISER,2,2009-12-18 13:39:00,14.95,15768.0,United Kingdom
566566,21818,GLITTER HEART DECORATION,1,2011-09-13 12:32:00,1.63,14096.0,United Kingdom
547826,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,6,2011-03-25 15:08:00,1.25,18078.0,United Kingdom
538811,22502,PICNIC BASKET WICKER SMALL,8,2010-12-14 12:22:00,5.95,13178.0,United Kingdom
500506,82552,WASHROOM METAL SIGN,4,2010-03-08 13:48:00,1.25,14562.0,United Kingdom
496333,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,1,2010-01-31 14:25:00,2.55,15338.0,United Kingdom
519231,22630,DOLLY GIRL LUNCH BOX,2,2010-08-15 13:05:00,1.95,17372.0,United Kingdom
496297,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,2010-01-31 10:31:00,0.42,14896.0,United Kingdom
523320,22155,STAR DECORATION RUSTIC,1,2010-09-21 13:39:00,0.42,14169.0,United Kingdom
569739,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-06 10:48:00,2.89,14911.0,EIRE
566270,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2011-09-11 13:40:00,1.25,16523.0,United Kingdom
514643,21865,PINK UNION JACK  PASSPORT COVER ,6,2010-07-05 12:40:00,2.1,12469.0,Thailand
529899,21181,PLEASE ONE PERSON METAL SIGN,1,2010-10-31 14:09:00,2.1,15535.0,United Kingdom
554372,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-24 10:50:00,2.95,13842.0,United Kingdom
504832,21166,COOK WITH WINE METAL SIGN ,48,2010-04-16 13:36:00,1.69,14110.0,United Kingdom
578941,21403,BLUE EGG  SPOON,48,2011-11-27 13:26:00,0.12,16024.0,United Kingdom
577519,20982,12 PENCILS TALL TUBE SKULLS,24,2011-11-20 13:20:00,0.85,15044.0,United Kingdom
516609,22434,BALLOON PUMP WITH 10 BALLOONS,3,2010-07-21 14:39:00,1.95,17338.0,United Kingdom
540187,22037,ROBOT BIRTHDAY CARD,12,2011-01-05 13:53:00,0.42,15358.0,United Kingdom
519939,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-08-23 09:48:00,1.25,14565.0,United Kingdom
527131,22659,LUNCH BOX I LOVE LONDON,64,2010-10-15 09:32:00,1.65,14646.0,Netherlands
537054,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-05 11:40:00,3.75,16931.0,United Kingdom
555742,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-06-07 10:34:00,1.65,16949.0,United Kingdom
527928,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,8,2010-10-19 13:28:00,3.25,13488.0,United Kingdom
506684,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-05-02 11:32:00,0.42,13093.0,United Kingdom
540947,22457,NATURAL SLATE HEART CHALKBOARD ,48,2011-01-12 12:43:00,2.55,15939.0,United Kingdom
575037,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-11-08 11:51:00,1.25,16066.0,United Kingdom
523192,22080,RIBBON REEL SPOTS DESIGN ,5,2010-09-20 17:32:00,1.65,15167.0,United Kingdom
573329,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-30 11:19:00,3.95,14810.0,United Kingdom
499250,21240,BLUE  SPOTTY CUP,2,2010-02-25 14:21:00,0.85,15311.0,United Kingdom
530657,21054,NURSE'S BAG SOFT TOY,1,2010-11-04 10:13:00,8.95,12933.0,United Kingdom
514824,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2010-07-06 12:21:00,1.25,17651.0,United Kingdom
527256,21116,OWL DOORSTOP,3,2010-10-15 12:37:00,4.95,14913.0,United Kingdom
494009,22073,RETRO SPOT STORAGE JAR,4,2010-01-11 08:51:00,3.75,12471.0,Germany
547870,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-03-27 14:18:00,2.95,13668.0,United Kingdom
499378,82582,AREA PATROLLED METAL SIGN,1,2010-02-26 12:00:00,2.1,15998.0,United Kingdom
558437,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-06-29 12:46:00,0.85,17799.0,United Kingdom
552656,22619,SET OF 6 SOLDIER SKITTLES,8,2011-05-10 14:46:00,3.75,12712.0,Germany
494227,22301,COFFEE MUG CAT + BIRD DESIGN,12,2010-01-12 13:22:00,2.55,13622.0,United Kingdom
519609,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,1,2010-08-18 16:39:00,0.42,17585.0,United Kingdom
566781,22992,REVOLVER WOODEN RULER ,12,2011-09-15 10:11:00,1.95,17333.0,United Kingdom
542398,21294,ETCHED GLASS COASTER,6,2011-01-27 15:36:00,1.25,13174.0,United Kingdom
537891,22961,JAM MAKING SET PRINTED,12,2010-12-09 10:05:00,1.45,13319.0,United Kingdom
516452,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2010-07-20 13:17:00,12.75,13154.0,United Kingdom
576660,22193,RED DINER WALL CLOCK,2,2011-11-16 11:16:00,8.5,15110.0,United Kingdom
547048,21114,LAVENDER SCENTED FABRIC HEART,10,2011-03-20 11:52:00,1.25,14911.0,EIRE
540981,22180,RETROSPOT LAMP,1,2011-01-12 15:25:00,9.95,12868.0,United Kingdom
538518,22766,PHOTO FRAME CORNICE,3,2010-12-12 16:14:00,2.95,14505.0,United Kingdom
567656,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-09-21 14:40:00,3.29,14096.0,United Kingdom
513975,21161,KEEP OUT BOYS DOOR HANGER ,4,2010-06-29 16:43:00,1.45,13451.0,United Kingdom
542923,22849,BREAD BIN DINER STYLE MINT,1,2011-02-02 09:08:00,16.95,14665.0,United Kingdom
575840,23282,FOLDING BUTTERFLY MIRROR IVORY ,2,2011-11-11 11:56:00,0.83,13137.0,United Kingdom
522602,22940,FELTCRAFT CHRISTMAS FAIRY,48,2010-09-15 13:36:00,3.75,16422.0,United Kingdom
521910,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-09-09 13:09:00,1.25,13046.0,United Kingdom
532087,22090,PAPER BUNTING RETROSPOT,6,2010-11-10 15:32:00,2.95,13735.0,United Kingdom
567656,22273,FELTCRAFT DOLL MOLLY,2,2011-09-21 14:40:00,5.79,14096.0,United Kingdom
506136,21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,12,2010-04-27 15:29:00,5.45,14882.0,United Kingdom
